Customer,DOJ,StudentName,Department,City,Branch,Application,Duration,FeesperHour,Column1,Lat,Long,State
Customer A,07-12-2018,Student564,HR,Pune,Pune3,Word,11,900,http://ameetz.com/images/James_Cameron_October_2012.jpg,18.5289032,73.8743492,Maharashtra
Customer F,07-12-2018,Student5496,Sales,Kolkata,South Dum-Dum,Word,8,900,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,22.5655734,88.3702152,West Bengal
Customer G,08-12-2018,Student292,Finance,Nagpur,Nag3,Office 365,16,2000,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,21.1526179,79.0881983,Maharashtra
Customer J,08-12-2018,Student5126,HR,Pune,Pune3,Outlook,37,1200,http://ameetz.com/images/James_Cameron_October_2012.jpg,18.5289032,73.8743492,Maharashtra
Customer J,08-12-2018,Student468,Admin,Nagpur,Nag 2,PowerApps,68,2500,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,21.1526179,79.0881983,Maharashtra
Customer J,08-12-2018,Student1649,IT,Pune,Pune2,PowerBI,26,2500,http://ameetz.com/images/James_Cameron_October_2012.jpg,18.5289032,73.8743492,Maharashtra
Customer E,08-12-2018,Student6003,HR,Chennai,Koyambedu,PowerBI,57,2500,http://ameetz.com/images/James_Cameron_October_2012.jpg,13.0117549,80.2214808,Tamil Nadu
Customer B,08-12-2018,Student3686,HR,Hyderabad,Hyd1,VBA,52,2200,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,17.3921437,78.4656193,Telangana
Customer D,09-12-2018,Student5714,Finance,Pune,Pune1,Excel,12,2000,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,18.5289032,73.8743492,Maharashtra
Customer B,09-12-2018,Student6172,IT,Bangalore,Bayappanhalli,Outlook,86,1200,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,12.966667,77.566667,Karnataka
Customer K,09-12-2018,Student4376,Admin,Nagpur,Nag 2,PowerApps,66,2500,http://ameetz.com/images/James_Cameron_October_2012.jpg,21.1526179,79.0881983,Maharashtra
Customer B,09-12-2018,Student5532,IT,Pune,Pune3,PowerApps,46,2500,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,18.5289032,73.8743492,Maharashtra
Customer K,09-12-2018,Student2651,Finance,Chennai,Anna Salai,Word,9,900,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,13.0117549,80.2214808,Tamil Nadu
Customer B,10-12-2018,Student2781,Admin,Chennai,Chennai Central,Office 365,61,2000,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,13.0117549,80.2214808,Tamil Nadu
Customer J,10-12-2018,Student4273,HR,New Delhi,ISBT,Outlook,44,1200,http://ameetz.com/images/James_Cameron_October_2012.jpg,28.6741448,77.216544,Delhi
Customer A,10-12-2018,Student77,Sales,Pune,Pune1,VBA,27,2200,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,18.5289032,73.8743492,Maharashtra
Customer I,10-12-2018,Student5846,HR,New Delhi,Noida,VBA,41,2200,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,28.6741448,77.216544,Delhi
Customer H,10-12-2018,Student3529,IT,Chennai,Anna Salai,Word,11,900,http://ameetz.com/images/James_Cameron_October_2012.jpg,13.0117549,80.2214808,Tamil Nadu
Customer D,11-12-2018,Student3534,Admin,Pune,Pune4,Excel,13,2000,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,18.5289032,73.8743492,Maharashtra
Customer F,11-12-2018,Student3474,Admin,Bangalore,Bayappanhalli,Outlook,69,1200,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,12.966667,77.566667,Karnataka
Customer G,11-12-2018,Student3137,Finance,Pune,Pune1,PowerBI,65,2500,http://ameetz.com/images/James_Cameron_October_2012.jpg,18.5289032,73.8743492,Maharashtra
Customer G,11-12-2018,Student342,HR,Chennai,Koyambedu,Word,11,900,http://ameetz.com/images/James_Cameron_October_2012.jpg,13.0117549,80.2214808,Tamil Nadu
Customer H,11-12-2018,Student1769,IT,New Delhi,Chandni Chowk,Word,10,900,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,28.6741448,77.216544,Delhi
Customer G,12-12-2018,Student3704,Sales,Bangalore,Jalahalli,Excel,81,2000,http://ameetz.com/images/James_Cameron_October_2012.jpg,12.966667,77.566667,Karnataka
Customer B,12-12-2018,Student4499,Finance,Pune,Pun35,PowerApps,84,2500,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,18.5289032,73.8743492,Maharashtra
Customer E,13-12-2018,Student1800,Admin,Kolkata,Chakdaha,Office 365,88,2000,http://ameetz.com/images/James_Cameron_October_2012.jpg,22.5655734,88.3702152,West Bengal
Customer D,13-12-2018,Student2135,Finance,New Delhi,Gurgoan,Office 365,56,2000,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,28.6741448,77.216544,Delhi
Customer I,13-12-2018,Student5301,Sales,Kolkata,Garden Reach,Office 365,90,2000,http://ameetz.com/images/James_Cameron_October_2012.jpg,22.5655734,88.3702152,West Bengal
Customer I,13-12-2018,Student5435,HR,Nagpur,Nag 2,Office 365,90,2000,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,21.1526179,79.0881983,Maharashtra
Customer A,13-12-2018,Student236,Sales,Bangalore,Bayappanhalli,Outlook,66,1200,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,12.966667,77.566667,Karnataka
Customer K,13-12-2018,Student3646,Admin,Pune,Pun35,PowerBI,35,2500,http://ameetz.com/images/James_Cameron_October_2012.jpg,18.5289032,73.8743492,Maharashtra
Customer A,13-12-2018,Student4516,HR,Bangalore,Jalahalli,VBA,17,2200,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,12.966667,77.566667,Karnataka
Customer G,13-12-2018,Student453,HR,New Delhi,Gurgoan,Word,8,900,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,28.6741448,77.216544,Delhi
Customer F,13-12-2018,Student4030,HR,Pune,Pune4,Word,11,900,http://ameetz.com/images/James_Cameron_October_2012.jpg,18.5289032,73.8743492,Maharashtra
Customer K,14-12-2018,Student816,IT,New Delhi,Saket,Excel,42,2000,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,28.6741448,77.216544,Delhi
Customer B,14-12-2018,Student6100,IT,Kolkata,South Dum-Dum,Office 365,26,2000,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,22.5655734,88.3702152,West Bengal
Customer I,14-12-2018,Student955,Sales,Pune,Pune4,PowerBI,58,2500,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,18.5289032,73.8743492,Maharashtra
Customer A,14-12-2018,Student1572,Admin,New Delhi,ISBT,PowerBI,49,2500,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,28.6741448,77.216544,Delhi
Customer F,14-12-2018,Student3043,Admin,Kolkata,Chakdaha,VBA,64,2200,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,22.5655734,88.3702152,West Bengal
Customer B,15-12-2018,Student3069,IT,Hyderabad,Hyd2,Excel,41,2000,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,17.3921437,78.4656193,Telangana
Customer C,15-12-2018,Student4748,IT,Hyderabad,Hyd2,Excel,28,2000,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,17.3921437,78.4656193,Telangana
Customer E,15-12-2018,Student6137,Sales,Chennai,Chennai Central,Outlook,54,1200,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,13.0117549,80.2214808,Tamil Nadu
Customer B,15-12-2018,Student2410,HR,Hyderabad,Hyd1,VBA,34,2200,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,17.3921437,78.4656193,Telangana
Customer C,15-12-2018,Student4094,Admin,Bangalore,Jalahalli,VBA,53,2200,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,12.966667,77.566667,Karnataka
Customer D,16-12-2018,Student658,HR,Kolkata,Chakdaha,Office 365,53,2000,http://ameetz.com/images/James_Cameron_October_2012.jpg,22.5655734,88.3702152,West Bengal
Customer E,16-12-2018,Student1203,Admin,Chennai,Koyambedu,Office 365,79,2000,http://ameetz.com/images/James_Cameron_October_2012.jpg,13.0117549,80.2214808,Tamil Nadu
Customer J,16-12-2018,Student2664,Finance,Pune,Pune1,Office 365,89,2000,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,18.5289032,73.8743492,Maharashtra
Customer C,16-12-2018,Student4220,IT,Hyderabad,Hyd2,Office 365,15,2000,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,17.3921437,78.4656193,Telangana
Customer C,16-12-2018,Student4572,Finance,New Delhi,ISBT,Office 365,54,2000,http://ameetz.com/images/James_Cameron_October_2012.jpg,28.6741448,77.216544,Delhi
Customer B,16-12-2018,Student6524,HR,Nagpur,Nag 2,PowerApps,52,2500,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,21.1526179,79.0881983,Maharashtra
Customer K,17-12-2018,Student1761,Finance,Pune,Pune4,Excel,30,2000,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,18.5289032,73.8743492,Maharashtra
Customer D,17-12-2018,Student5597,Finance,Chennai,Koyambedu,Excel,68,2000,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,13.0117549,80.2214808,Tamil Nadu
Customer B,17-12-2018,Student6217,Admin,Pune,Pune3,Office 365,49,2000,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,18.5289032,73.8743492,Maharashtra
Customer F,17-12-2018,Student1312,Finance,Bangalore,Koramangala,PowerApps,23,2500,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,12.966667,77.566667,Karnataka
Customer H,17-12-2018,Student814,Admin,Pune,Pune3,PowerBI,79,2500,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,18.5289032,73.8743492,Maharashtra
Customer C,17-12-2018,Student3107,Sales,Pune,Pune1,Word,11,900,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,18.5289032,73.8743492,Maharashtra
Customer J,17-12-2018,Student3132,IT,Kolkata,Howrah,Word,9,900,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,22.5655734,88.3702152,West Bengal
Customer A,18-12-2018,Student2751,Sales,Nagpur,Nag3,Outlook,86,1200,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,21.1526179,79.0881983,Maharashtra
Customer A,18-12-2018,Student512,HR,Bangalore,Bayappanhalli,PowerApps,12,2500,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,12.966667,77.566667,Karnataka
Customer H,18-12-2018,Student1017,IT,New Delhi,Noida,PowerApps,29,2500,http://ameetz.com/images/James_Cameron_October_2012.jpg,28.6741448,77.216544,Delhi
Customer F,18-12-2018,Student1675,Finance,Bangalore,Koramangala,PowerBI,9,2500,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,12.966667,77.566667,Karnataka
Customer F,18-12-2018,Student1872,HR,Kolkata,Hugli,PowerBI,57,2500,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,22.5655734,88.3702152,West Bengal
Customer F,19-12-2018,Student3672,Sales,New Delhi,ISBT,Excel,55,2000,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,28.6741448,77.216544,Delhi
Customer J,19-12-2018,Student2693,Sales,Nagpur,Nag 2,Office 365,90,2000,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,21.1526179,79.0881983,Maharashtra
Customer H,19-12-2018,Student6055,Admin,New Delhi,Noida,Outlook,54,1200,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,28.6741448,77.216544,Delhi
Customer J,19-12-2018,Student6063,IT,Nagpur,Nag 2,Outlook,40,1200,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,21.1526179,79.0881983,Maharashtra
Customer C,19-12-2018,Student2406,IT,Hyderabad,Hyd3,PowerBI,28,2500,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,17.3921437,78.4656193,Telangana
Customer B,19-12-2018,Student3080,Sales,Hyderabad,Hyd1,VBA,77,2200,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,17.3921437,78.4656193,Telangana
Customer C,19-12-2018,Student498,Admin,Pune,Pun35,Word,11,900,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,18.5289032,73.8743492,Maharashtra
Customer H,20-12-2018,Student1102,Admin,Chennai,Anna Salai,Office 365,64,2000,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,13.0117549,80.2214808,Tamil Nadu
Customer G,20-12-2018,Student3092,Sales,Nagpur,Nag 2,Outlook,38,1200,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,21.1526179,79.0881983,Maharashtra
Customer G,20-12-2018,Student350,Sales,Nagpur,Nag 1,PowerApps,15,2500,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,21.1526179,79.0881983,Maharashtra
Customer G,20-12-2018,Student1439,Finance,Chennai,Anna Salai,PowerApps,9,2500,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,13.0117549,80.2214808,Tamil Nadu
Customer A,20-12-2018,Student259,Admin,Pune,Pune4,Word,11,900,http://ameetz.com/images/James_Cameron_October_2012.jpg,18.5289032,73.8743492,Maharashtra
Customer B,20-12-2018,Student5088,Admin,Chennai,Koyambedu,Word,11,900,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,13.0117549,80.2214808,Tamil Nadu
Customer C,21-12-2018,Student5160,Finance,Kolkata,Howrah,Office 365,61,2000,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,22.5655734,88.3702152,West Bengal
Customer G,21-12-2018,Student1110,Sales,New Delhi,Chandni Chowk,Outlook,49,1200,http://ameetz.com/images/James_Cameron_October_2012.jpg,28.6741448,77.216544,Delhi
Customer A,21-12-2018,Student3502,HR,Kolkata,Chakdaha,PowerBI,54,2500,http://ameetz.com/images/James_Cameron_October_2012.jpg,22.5655734,88.3702152,West Bengal
Customer B,21-12-2018,Student5157,HR,Bangalore,Bayappanhalli,VBA,33,2200,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,12.966667,77.566667,Karnataka
Customer H,21-12-2018,Student448,Admin,Hyderabad,Hyd2,Word,11,900,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,17.3921437,78.4656193,Telangana
Customer C,22-12-2018,Student1088,IT,Pune,Pun35,Office 365,61,2000,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,18.5289032,73.8743492,Maharashtra
Customer J,22-12-2018,Student5376,Sales,Bangalore,Bayappanhalli,Office 365,77,2000,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,12.966667,77.566667,Karnataka
Customer F,22-12-2018,Student5004,Admin,Hyderabad,Hyd1,Outlook,52,1200,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,17.3921437,78.4656193,Telangana
Customer J,22-12-2018,Student6391,HR,Bangalore,Bayappanhalli,Outlook,32,1200,http://ameetz.com/images/James_Cameron_October_2012.jpg,12.966667,77.566667,Karnataka
Customer K,22-12-2018,Student4806,HR,New Delhi,ISBT,PowerBI,11,2500,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,28.6741448,77.216544,Delhi
Customer E,23-12-2018,Student811,Finance,New Delhi,Gurgoan,Excel,43,2000,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,28.6741448,77.216544,Delhi
Customer A,23-12-2018,Student4557,Admin,Bangalore,Koramangala,Office 365,36,2000,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,12.966667,77.566667,Karnataka
Customer J,23-12-2018,Student2938,HR,Pune,Pun35,Outlook,22,1200,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,18.5289032,73.8743492,Maharashtra
Customer A,23-12-2018,Student3337,HR,Pune,Pune2,PowerApps,11,2500,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,18.5289032,73.8743492,Maharashtra
Customer E,23-12-2018,Student6542,Sales,Chennai,Koyambedu,PowerApps,55,2500,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,13.0117549,80.2214808,Tamil Nadu
Customer K,23-12-2018,Student3387,Sales,Chennai,Koyambedu,Word,12,900,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,13.0117549,80.2214808,Tamil Nadu
Customer E,24-12-2018,Student1400,HR,Chennai,Koyambedu,Outlook,89,1200,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,13.0117549,80.2214808,Tamil Nadu
Customer I,24-12-2018,Student3115,HR,Nagpur,Nag 1,Outlook,39,1200,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,21.1526179,79.0881983,Maharashtra
Customer A,24-12-2018,Student1590,Sales,Nagpur,Nag 2,PowerApps,89,2500,http://ameetz.com/images/James_Cameron_October_2012.jpg,21.1526179,79.0881983,Maharashtra
Customer A,24-12-2018,Student6136,Admin,Bangalore,Bayappanhalli,PowerApps,22,2500,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,12.966667,77.566667,Karnataka
Customer D,24-12-2018,Student282,Admin,Nagpur,Nag 1,VBA,12,2200,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,21.1526179,79.0881983,Maharashtra
Customer H,24-12-2018,Student842,HR,Kolkata,Howrah,VBA,43,2200,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,22.5655734,88.3702152,West Bengal
Customer H,24-12-2018,Student2673,Admin,Kolkata,Howrah,VBA,41,2200,http://ameetz.com/images/James_Cameron_October_2012.jpg,22.5655734,88.3702152,West Bengal
Customer H,24-12-2018,Student4463,Sales,Kolkata,Howrah,Word,12,900,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,22.5655734,88.3702152,West Bengal
Customer F,25-12-2018,Student5146,IT,Pune,Pune3,Excel,26,2000,http://ameetz.com/images/James_Cameron_October_2012.jpg,18.5289032,73.8743492,Maharashtra
Customer B,25-12-2018,Student5657,Sales,Chennai,Koyambedu,Excel,60,2000,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,13.0117549,80.2214808,Tamil Nadu
Customer E,25-12-2018,Student698,Admin,Nagpur,Nag3,Office 365,63,2000,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,21.1526179,79.0881983,Maharashtra
Customer J,25-12-2018,Student2096,HR,Kolkata,Howrah,PowerApps,70,2500,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,22.5655734,88.3702152,West Bengal
Customer G,25-12-2018,Student4661,HR,Bangalore,Bayappanhalli,PowerApps,40,2500,http://ameetz.com/images/James_Cameron_October_2012.jpg,12.966667,77.566667,Karnataka
Customer H,26-12-2018,Student4064,HR,New Delhi,ISBT,Excel,10,2000,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,28.6741448,77.216544,Delhi
Customer K,26-12-2018,Student774,IT,Hyderabad,Hyd2,Office 365,52,2000,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,17.3921437,78.4656193,Telangana
Customer I,26-12-2018,Student3773,HR,Kolkata,Garden Reach,Outlook,60,1200,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,22.5655734,88.3702152,West Bengal
Customer I,26-12-2018,Student1181,IT,Nagpur,Nag 2,PowerApps,12,2500,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,21.1526179,79.0881983,Maharashtra
Customer C,26-12-2018,Student3982,Finance,New Delhi,Saket,PowerApps,30,2500,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,28.6741448,77.216544,Delhi
Customer E,26-12-2018,Student2518,IT,Bangalore,Jalahalli,Word,9,900,http://ameetz.com/images/James_Cameron_October_2012.jpg,12.966667,77.566667,Karnataka
Customer A,27-12-2018,Student3489,IT,Chennai,Koyambedu,Office 365,31,2000,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,13.0117549,80.2214808,Tamil Nadu
Customer E,27-12-2018,Student476,IT,Hyderabad,Hyd1,PowerApps,14,2500,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,17.3921437,78.4656193,Telangana
Customer C,27-12-2018,Student1351,HR,Chennai,Koyambedu,PowerApps,30,2500,http://ameetz.com/images/James_Cameron_October_2012.jpg,13.0117549,80.2214808,Tamil Nadu
Customer A,27-12-2018,Student2029,Finance,Kolkata,Howrah,PowerApps,22,2500,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,22.5655734,88.3702152,West Bengal
Customer D,27-12-2018,Student2869,IT,Pune,Pune3,PowerBI,72,2500,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,18.5289032,73.8743492,Maharashtra
Customer E,27-12-2018,Student4314,Finance,Chennai,Koyambedu,VBA,78,2200,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,13.0117549,80.2214808,Tamil Nadu
Customer J,27-12-2018,Student770,Finance,Pune,Pun35,Word,12,900,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,18.5289032,73.8743492,Maharashtra
Customer G,28-12-2018,Student4255,Finance,Chennai,Anna Salai,Outlook,85,1200,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,13.0117549,80.2214808,Tamil Nadu
Customer H,28-12-2018,Student3098,Admin,Chennai,Koyambedu,PowerBI,27,2500,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,13.0117549,80.2214808,Tamil Nadu
Customer I,28-12-2018,Student951,IT,Bangalore,Jalahalli,VBA,12,2200,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,12.966667,77.566667,Karnataka
Customer G,28-12-2018,Student4426,Admin,Pune,Pun35,VBA,43,2200,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,18.5289032,73.8743492,Maharashtra
Customer D,29-12-2018,Student6143,Finance,Hyderabad,Hyd2,Excel,61,2000,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,17.3921437,78.4656193,Telangana
Customer A,29-12-2018,Student3701,Admin,Pune,Pune1,Word,8,900,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,18.5289032,73.8743492,Maharashtra
Customer K,30-12-2018,Student5464,HR,New Delhi,Saket,Excel,15,2000,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,28.6741448,77.216544,Delhi
